Friday Release,18751498
The Orient,18461746
Oudh 1590,25628
Noir,18528063
Kouzina Marine,18777320
Fly Kouzina,24760
Sonar Tori,18689886
Momo I Am,18531241
CALCUTTA 64,18377098
Chowman,23933
Santa's Fantasea,18143268
Bon Appetit,21630
Kouzina Mining Co.,18568762
Kaafila,21546
Cream Centre,18772668
K Local,18668871
Zaairah,18703712
Haka,20235
6 Ballygunge Place,21308
Afraa Deli,20657
Kookie Jar,21598
Sharma Tea,21138
Aura - The Sonnet,21563
Terminal 11,18017610
Balle Balle Dhaba,18638594
The Steak Factory,24313
Pizza Hut,18748698
Afraa Restaurant And Lounge,21366
7th Heaven,18725593
Starbucks,18732636
KFC,20288
Domino's Pizza,20167
Kabuliwala,18628899
Gupta Brothers Sweets,18452231
Chai Break,24798
Chennai Xpress II,18799321
Sky View Cafe,18750689
Mrs. Magpie,18599747
Art of Dining,18386792
The Darjeeling,18569209
Pabrai's Fresh and Naturelle Ice Cream,24833
Le Coffee Creme,25651
Keventers,18510412
Goutam's,22477
Anti Pasti: Multicuisine 24x7,18311162
Hungerpangs,18750693
Spiced Doze,18783310
Baker's Nest,18541094
Since 2016,18270243
Banchharam's,22592
Azad Hind Dhaba,20608
Jabbrr Afghani,22351
Krazy for Chocolates,22869
The Belgian Waffle Co.,18608241
The Library- De Sovrani,22934
Ambrosia Restaurant & Bar,18398879
Sand - De Sovrani,22933
Mama Mia!,20956
Wok N Grill,18681367
Kix Lounge,21639
Silver Sand,22168
Farina Restaurant Cum Bar,22405
Subway,23196
Aqua Java Plush,24352
Aami Bangali,18386787
Milkiss,18736357
Food Bay,18806747
Kandy Crush Reloaded,18377101
Bhikharam Chandmal,23924
Indraz Kitchen,18707065
New Tandoori Nights,18548910
Cake and Bake,18562304
CAFE 69,18825966
World of Waffles,23458
Hungry Tide,18607091
Bhojohori Manna,18568778
Mio Amore,20070
Calcutta CookBook,25237
Nawazee,18627731
Chowrasia Chaats,18414402
Tea Junction,17983806
The French Loaf,21064
Yummies,20947
SugarPlum Cakery,24671
Rollick,25722
Uddta Punjab,18414392
Uddta Punjab,18853678
Lazeez Express,18377109
Mystic Yoga Cafe,18590968
As U Like It,17983794
Hidden Dragon,24132
Cocopie,25416
Ola Gola,23820
Salt Lake Dhaba,18652071
Icy Fusion,18237045
Thau Thau,18237081
Waffle Wallah,18733142
Chat Hut,18420488
Batido,18609183
Dash of This Dash of That,20876
Dan Din's,23750
Wai Wai City,18687045
Asian Kadai,18779952
Snacks Hut,18420492
Pepperz,18775912
Ganguram's,18823754
Cafe Coffee Day,18311114
Stun The Sun,20618
The Scoop,20653
The Yellow Straw,18823641
Namotsav,18162684
Gangotri,21140
The Dakshin Tadka,18768079
Kulfiano,18335908
Sweetish House Mafia,18717119
Mom's Chinese,18414401
New Silver Chimney,20478
Aahar Restaurant,18213988
Papa Chow,18707027
Paris Bakery,18766201
Urban Edge,22439
The Sugarr & Spice,24086
Fikar Not Foodies,18162690
Abhinaba Food Centre,18683161
Unwine - The Sonnet,21565
Jab We Ate,18178996
Dumpling Momo,18552342
Fillers,20779
Simply Corn,22478
The Rose,18414394
Bhel Junction,24804
Kwality Wall's Swirl's,18213977
Sen Mahasay,23256
Thrillophilia,18325284
Konetto Pizza,18536803
Kalpataru Sweets,18529210
Steam & Fry,18570157
Hide Cafe,22421
Amantran Restaurant,24115
Forty Nine,24131
The Doner Kebab,18606374
Makhan Lal Das & Sons,23327
Hungry & Skinny,25215
Ahare Bahare,18885988
Dada Ji Ki Rasoi,18887429
Shivam Dhaba,22219
The Food Mobile,18575918
Momo's Corner,18420496
Don Giovanni's,21016
The Baker's Box,18420376
Kathleen,21199
Baked & Burnt,18616725
Pasticceria,17983802
Sugarworks - The Sonnet,18296319
Annapurna Sweets,24792
Republic Of Chicken,18217435
Pleasure Snacks,18388927
Sinful Indulgence,18440908
That Food Truck Express,18642467
RV Express,18650240
Chocoboni,18653160
Food ATM By Honey Bee,18668952
Niice Cream,18676003
Women's Common Kitchen,18712612
In Good Taste by Craft Factory,24300
Would You Waffle,18810406
Yummy Tummy,18884132
Charcoal Eats,18890478
Bengal Food Factory,18671129
Food Cave,18641168
Flurys,18638416
Smokeat,18354578
The Noodle Story,18471954
Mom's Chaats,18414396
TFT Kitchen,18452218
Felicity,18461750
Just Baked,21031
XYZ Cafe,18706847
Ganesh Pav Bhaji,18420514
Khan Chacha Rocks,18809224
