Barbeque Nation,20842
Capella - Altair Boutique Hotel,18620365
Five Mad Men,18751849
Rang De Basanti Dhaba,23767
Sly Fox Gastro Club,18677099
10 Downing Street,18296364
Kareem's,18471909
Domino's Pizza,20628
PPT - Perfect Place In Town,18625355
Chai Break,24735
Azad Hind Dhaba,21964
Dum Laga Ke Haishaa,18571735
Raize The Bar,18287272
The Great Biryani Co.,18638624
Pour House,18296336
Sankalp,18802785
Paris Cafe,24564
Kabuliwala,18452219
Ocean Grill,18354612
Nalban Food Park - Nom Nom,18259462
Santa Delivers,18461768
McDonald's,24834
The Brewhive,22186
Jaisalmer- Sonar Kella,18784859
The Brewmaster,24537
Moksh Club,18420490
Bakstage,18653958
The Biryani Inc.,18398887
Opium,21350
Haji Ali,25091
Subway,20730
The Doner Truck,18818073
One Sports Lounge,18250360
KFC,21536
The Cake Story (by Ocean Grill),18573298
Legacy of China,22624
Mutton Golbari,25713
Burger in Law,18677746
Rendezvous - Monotel,22804
Keventers,18532379
Bistro Y,24830
Appetizer,18461772
Red Xpress,21532
Roll It Out,18767033
Mission Cafe,23942
Turban Singh Da Dhaba,25519
Café OMG!,18296323
Go Where,23325
Banana Leaf,17983759
M-Terrasse ,18599578
Go Lebanese,23214
Only Alibaba,20908
Jaluk,18752024
Aalia Biryani,18801504
The Rose Confectionery,23093
The Belgian Waffle Co.,18766544
The All Fish Restaurant,18325275
Mio Amore,25335
The Biryani Company,18626516
Ridhi Sidhi,18708213
Pizzaman,18625762
Chinese Quisine,21241
Old China,25390
Cakes,18435840
6 Ballygunge Place Thali,24670
Van Tasted,18579839
Mondal Food Junction,18653161
The Yellow Straw,25516
Coromandel Express,18325264
Jabbrr Afghani,18398865
Bhojohori Manna,20075
Apanjan,18852866
Pithe Bilashi,18478577
Buddha Bites,18857925
London Bubble Co.,18774316
Azad Hind,20036
Midnight Bites,18723388
Insomnia,18536377
Royal India Restaurant,18662604
Aami Bangali,18720969
Spicy AF,18607493
Waffle Junction,18461745
Chin Thai,18665250
Sholoana Bangali,18270216
Baskin Robbins,18660463
Haldiram's,18681663
Levels - The Club,18766164
Hing Bar & Restaurant,21609
Spice Kitchen,18795275
M-Lounge - Monotel,22807
Barocks,18658405
Jabbrr Afghani,18556283
Nalban Food Park- Bar & Restaurant,18325277
Gupta Brothers,18325260
Mini Royals,18836895
Ppaparazzi,21664
Good Food,23238
Yogiz,18773811
Call4Food,18868453
Just Baked,21032
Food Friends,18537236
Dalma,23237
The Shack,25386
Delhi 6,18666897
Cafe Coffee Day,21092
The Noodle Story,18498753
Street Cafe,24033
Frollz,18572857
Suklar Rannaghar,18677762
Chef Mao,18878611
Kook In Junction,24221
Tiwari's Kitchen,18856018
Barcode,18779032
Pita By One,18471907
Medley - Juicery & Beyond,18773229
Big Boss,18594497
Madras Restaurant,18368644
The Waffle House,18812539
Papa Chow,18763575
Genuine Broaster Chicken,18440197
Foodo,18689334
BB's Restaurant,20063
Spice Eat,18757902
Momo Junction,18780458
Samarosa,18514977
Enamiah Restaurant & Caterer,18398871
Khayali Pulao,18703837
Shawarma City Delivery,18812535
Gravity,18565610
XXX Fast Food Center & Restaurant,18806847
Happy Meal,18651857
Ricelicious,18710777
Drunken Monkey,18647082
Star Vada Pav,24565
Yummy Puds,18217861
Motor Works & Brewing Company,18668562
Bawarchi,18747170
Jai Ho Dhaba,18665215
Urmila,21757
Lunch Stopper,23918
Tea House,18550955
Cilantro,18649957
The Nox,18566808
Xspicy,21570
Momore@Home,18325239
The Den by Aqua Java,18655492
Reda Right Taste,18778036
Diet Box,25066
Waffle Square Express,18617399
99 Kombo,18790201
Kwality Wall's Swirl's,24060
Officer's Kitchen,18452223
The Sugarr & Spice,25399
Bakstage BakeHouse,25738
The Food Table,18861916
China Palace,18554700
Bosphorus Churros & Co.,18559253
Just Chicken,18620963
Udipi Express,18670937
Best Fried Chicken,18780465
Snakoo.com,18780468
BFF - Best Food Forever,18794043
Saanvi's Kitchen,18253621
Barir Khabar,18265477
Yummy Tummy,18757613
Super Star Biryani,18867786
Would You Waffle,18810409
Tea Junction,21065
The Royal Garden Restaurant,18398894
Gananayak Foods,18635431
Blue Heaven,18672054
Deli Food,18663166
Mishra's Bakery,18749972
Hungry House,18693313
Satyanaryan Mistanna Bhandar,18651445
Mommy Dali,18660611
The Virtual Bite,18720172
Chaer Adda,18759824
Tasty Bites,18762866
Yummy Kitchen,18323213
Food Box,18888419
Murighonto,18748529
Alladi,18632463
Punjabi Dhaba,18782447
Sec V Lounge,18498783
Ek Drink,18531763
Thali - Only Alibaba,18281730
TFT - That Food Truck,18337966
The Mughaals,18689887
Lake Lite,21998
Anytime Pizza,18780749
World Of Shawarmas,18780463
SnackUps,18617704
Biryani Box,18892509
