Waterside Cafe - Hyatt Regency,20942
Cafe Studio,18570407
Abcos Food Plaza,20299
Tandoor House,18650992
Guchhi - Hyatt Regency,20940
The Calcutta Biryani,18806824
Baati Chokha,25506
The Steak & Grill Salt Lake,18420392
La Cucina - Hyatt Regency,20941
Oye Balle Balle Dhaba,18377093
Caafe 360 Degree,21954
Chowrasia Chaats,23417
Veg Dhaba,25471
Cakes,21925
Maa Annapurna,18468900
Snax Point,23418
Curry Nation,18809153
Kaviar,18351506
Tarang Take Away,18224036
Baskin Robbins,23457
Saima Restaurant,25586
First Innings Multicuisine Restaurant - The Stadel,21360
Sweet N Sour,20510
Subway,21793
Frollz,18461736
VIP Sweets,18578164
Golden City,24137
Kurry 'n' Kebab,22139
Aahar Restaurant,18529147
Shiv Sai Snacks Bar,23633
Shiraz Golden Restaurant,22482
Mirage - The Stadel,23923
Ranjan's,22234
The Rose Confectionery,24796
Mio Amore,25245
Banchharam's,18325280
Kim Lawn,20292
Bombay Chowpatty,18877869
The French Loaf,20949
Flambe,21684
Awesome,18510753
The Bar - Hyatt Regency,20943
Agarwal Kitchen,18431460
Rasam - The Stadel,21371
New Rajballavi Sweets,18213976
The Bakery - Hyatt Regency,21614
Charnock's,21604
Delhi 6,18667096
World of Waffles,18679597
Mr. Wrappee,18697591
Mallika,20646
Amriti Sweets,18259451
Wow! Momo,21652
Republic Of Chicken,21814
The Induction,18707407
Nagaland House Kitchen,18575564
Z Momo,18822072
Wok 21,18548560
Heka,21359
Dhaba 365,24832
Mishra's Restaurant,23416
Anubhab Fast Food Center,25731
One Stop,24054
Annapurna Sweets,24085
Princess Fast Food Center,18162675
Merico,18311133
Urban Rasoi,18249161
Qube,23466
Cafe Coffee Day,21106
J's Homestyle Kitchen,18837044
Loknath Food Service,18386743
CakeWalk,22867
Sugar Bliss,25029
Waffles & Giggles,18767873
Ice Queen Parlour,18879002
The Turn Table,18143233
Indulgence,18143273
Kebab Hut,18461741
New Raj Ballavi Sweets,24124
Soo Fresh,18420398
ChipMunks,18635274
Homemade Bakers,18665687
Uptown Foodiez,18676779
The Sweet Tooth,18722316
Chocobake,18249167
Sundaram Restaurant,22060
Bengal Food Factory,18618782
The Cakesmith,18450779
Mira's Lil' Bakery,18306125
Cremecup.in,18162656
Koshe Kosha,23642
Celebrations,21513
Snacky Chicken,18780697
Amir Fast Food Centre,24009
The Sugarr & Spice,18070804
