WTF! - Where's The Food,18775280
KFC,24855
Pizza Hut,24909
Paati Bangali,18745207
Calcutta Chiit Chaat,18639436
Bangalir Bhuribhoj,18805997
Kalpataru,18789508
Crazy 4 Veggies,18874850
Bowlers' Den,18275948
J B Cafe,18735917
VIP Sweets,24345
Classify Restaurant,18691750
Wow! Momo,18655624
Mom's Kitchen,18575897
Jana's Dhaba,18525472
Ashraf Biryani,18546279
Ghar Ka Khana,18528732
Food Point,18648108
Global Desi,18757905
Cream Bell,18797103
Cafe Coffee Day,18275857
Shake 'em Up,18682580
Ice Queen Parlour,18878865
Ganguram's,18546278
Empty stomach,18599037
Indo Hong Kong,18632291
Sanjib Hotel & Restaurant,22480
